location_id,date,temperature,humidity,wind_speed,solar_radiation,surface_pressure,rainfall_mm
ahmedabad,2023-04-21,34.7,50.0,4.1,843.2,997.3,1.5
ahmedabad,2023-04-22,34.6,48.8,3.4,856.8,997.5,0.8
ahmedabad,2023-04-23,33.0,62.1,2.7,796.4,1002.0,0.5
ahmedabad,2023-04-24,31.7,55.5,2.5,762.8,1000.3,0.8
ahmedabad,2023-04-25,30.8,48.9,2.2,848.4,998.0,2.3
ahmedabad,2023-04-26,32.6,54.5,2.4,873.5,998.3,0.5
ahmedabad,2023-04-27,31.3,66.0,3.2,875.1,1000.7,0.5
ahmedabad,2023-04-28,31.9,52.2,3.0,739.0,1000.0,0.0
ahmedabad,2023-04-29,29.3,57.9,2.7,899.0,1001.5,0.3
ahmedabad,2023-04-30,31.6,50.3,1.9,852.0,999.9,0.6
ahmedabad,2023-05-01,28.4,58.6,1.5,837.4,1000.2,0.6
ahmedabad,2023-05-02,28.2,55.2,1.7,825.9,998.5,0.1
ahmedabad,2023-05-03,28.5,61.6,2.3,796.1,999.3,0.6
ahmedabad,2023-05-04,28.8,60.7,2.7,876.6,1003.8,0.2
ahmedabad,2023-05-05,28.7,54.7,2.6,856.2,997.9,0.2
ahmedabad,2023-05-06,29.6,52.0,1.4,863.5,1000.4,0.0
ahmedabad,2023-05-07,30.0,58.3,3.3,847.7,1002.8,0.5
ahmedabad,2023-05-08,29.6,61.7,1.4,820.3,1001.4,1.0
ahmedabad,2023-05-09,29.3,60.0,2.6,953.3,1004.1,0.4
ahmedabad,2023-05-10,30.2,64.3,2.6,853.0,996.8,0.2
ahmedabad,2023-05-11,31.7,55.1,2.6,826.6,1001.9,0.6
ahmedabad,2023-05-12,30.5,59.6,3.7,886.0,1000.8,0.0
ahmedabad,2023-05-13,31.9,49.1,2.4,864.9,999.9,2.1
ahmedabad,2023-05-14,33.2,46.7,2.6,910.2,996.0,0.0
ahmedabad,2023-05-15,34.4,50.9,1.6,884.0,996.8,0.1
ahmedabad,2023-05-16,37.4,40.5,2.9,840.3,1000.3,0.1
ahmedabad,2023-05-17,36.2,39.6,2.1,836.0,999.9,1.1
ahmedabad,2023-05-18,35.9,47.0,3.7,841.1,1000.4,0.2
ahmedabad,2023-05-19,37.1,44.5,4.0,831.5,999.7,0.2
ahmedabad,2023-05-20,38.1,46.7,2.1,881.0,998.0,0.0
ahmedabad,2023-05-21,38.5,42.5,2.2,811.1,998.5,0.0
ahmedabad,2023-05-22,38.5,38.8,3.1,909.1,997.6,0.0
ahmedabad,2023-05-23,38.1,43.4,3.2,825.8,994.8,0.0
ahmedabad,2023-05-24,41.1,37.7,2.4,911.9,996.0,0.0
ahmedabad,2023-05-25,38.9,43.0,2.3,883.8,995.3,0.0
ahmedabad,2023-05-26,41.3,36.8,1.1,991.0,997.6,0.0
ahmedabad,2023-05-27,41.5,37.7,3.5,949.1,995.5,0.0
ahmedabad,2023-05-28,37.5,43.2,1.4,872.8,997.0,0.0
ahmedabad,2023-05-29,41.0,33.4,1.4,902.7,999.5,0.0
ahmedabad,2023-05-30,41.3,33.2,4.2,806.9,996.5,0.0
ahmedabad,2023-05-31,38.5,37.9,2.3,972.7,997.5,0.0
ahmedabad,2023-06-01,39.4,44.1,1.1,900.0,997.8,0.0
ahmedabad,2023-06-02,37.7,41.6,3.5,957.2,997.3,0.3
ahmedabad,2023-06-03,37.3,45.5,2.3,859.7,1000.0,0.1
ahmedabad,2023-06-04,37.2,45.7,2.9,928.0,996.4,0.7
ahmedabad,2023-06-05,36.6,43.7,4.6,925.1,996.4,0.2
ahmedabad,2023-06-06,37.0,43.0,1.6,928.9,995.2,0.7
ahmedabad,2023-06-07,35.8,46.9,2.6,961.8,999.0,0.1
ahmedabad,2023-06-08,35.7,56.0,1.9,911.1,996.1,1.1
ahmedabad,2023-06-09,36.0,46.7,3.2,967.6,995.8,0.6
ahmedabad,2023-06-10,34.3,51.2,3.0,989.9,996.5,0.9
ahmedabad,2023-06-11,34.8,43.3,2.2,890.7,996.5,1.2
ahmedabad,2023-06-12,35.2,44.7,2.7,928.0,998.4,0.2
ahmedabad,2023-06-13,35.9,46.3,2.4,983.9,994.3,0.6
ahmedabad,2023-06-14,37.8,40.0,4.3,924.7,998.7,0.9
ahmedabad,2023-06-15,36.2,40.0,2.1,957.6,999.5,0.2
ahmedabad,2023-06-16,37.9,43.9,2.3,914.3,995.7,1.0
ahmedabad,2023-06-17,36.9,44.2,2.4,921.7,996.7,0.8
ahmedabad,2023-06-18,37.5,43.3,1.2,1036.2,998.2,0.1
ahmedabad,2023-06-19,41.5,31.6,0.9,858.4,998.3,0.0
ahmedabad,2023-06-20,40.8,44.4,3.9,922.7,991.8,0.0
ahmedabad,2023-06-21,40.7,38.2,3.4,1000.4,996.1,0.0
ahmedabad,2023-06-22,42.0,40.6,2.6,1041.2,993.5,0.0
ahmedabad,2023-06-23,43.2,40.3,2.5,868.9,998.0,0.0
ahmedabad,2023-06-24,43.7,28.1,2.0,896.5,997.9,0.0
ahmedabad,2023-06-25,45.4,26.2,2.8,902.6,995.5,0.0
ahmedabad,2023-06-26,46.6,29.8,2.7,923.1,996.5,0.0
ahmedabad,2023-06-27,44.2,35.0,2.8,912.7,993.5,0.0
ahmedabad,2023-06-28,46.5,25.7,1.8,1013.5,996.3,0.0
ahmedabad,2024-03-01,26.8,65.8,3.6,726.7,1000.7,0.2
ahmedabad,2024-03-02,27.5,56.2,4.0,777.5,1001.0,0.8
ahmedabad,2024-03-03,26.2,64.3,3.1,708.4,1000.4,0.1
ahmedabad,2024-03-04,28.4,61.0,2.2,673.3,999.8,0.1
ahmedabad,2024-03-05,26.5,64.2,1.9,762.9,1001.0,1.4
ahmedabad,2024-03-06,26.5,58.0,2.2,750.7,1001.1,0.1
ahmedabad,2024-03-07,27.7,57.2,2.6,641.0,998.0,0.2
ahmedabad,2024-03-08,28.1,56.7,3.1,658.5,1003.2,0.1
ahmedabad,2024-03-09,27.5,53.1,2.8,829.4,1001.8,0.6
ahmedabad,2024-03-10,29.0,58.4,1.9,677.8,999.7,0.6
ahmedabad,2024-03-11,28.8,55.8,3.5,791.2,999.1,0.5
ahmedabad,2024-03-12,29.1,58.7,4.5,771.8,1004.9,0.3
ahmedabad,2024-03-13,27.5,62.0,3.4,784.2,1000.7,0.0
ahmedabad,2024-03-14,27.9,56.4,2.7,800.5,1000.0,0.9
ahmedabad,2024-03-15,27.2,62.5,1.7,808.1,1000.3,0.3
ahmedabad,2024-03-16,29.2,50.0,3.8,812.0,1000.4,0.7
ahmedabad,2024-03-17,28.4,54.4,2.3,706.5,1001.0,0.7
ahmedabad,2024-03-18,28.6,62.8,2.2,813.1,1001.0,0.3
ahmedabad,2024-03-19,28.3,62.7,2.4,714.0,1005.4,0.9
ahmedabad,2024-03-20,28.4,52.8,1.7,749.1,1001.1,0.1
ahmedabad,2024-03-21,28.0,51.8,3.8,788.5,1003.9,0.5
ahmedabad,2024-03-22,27.1,61.4,3.7,727.9,1000.2,0.1
ahmedabad,2024-03-23,27.1,59.6,3.2,807.8,1000.8,1.9
ahmedabad,2024-03-24,26.7,60.8,1.9,834.2,1002.2,0.6
ahmedabad,2024-03-25,29.3,56.0,3.4,908.3,997.9,0.0
ahmedabad,2024-03-26,26.9,56.0,0.8,737.2,1000.5,0.0
ahmedabad,2024-03-27,28.0,59.8,1.2,816.2,999.9,0.1
ahmedabad,2024-03-28,28.4,54.7,2.6,779.3,997.5,0.0
ahmedabad,2024-03-29,27.9,55.5,1.7,886.6,1001.7,0.4
ahmedabad,2024-03-30,29.9,56.5,2.0,830.9,1000.4,0.1
ahmedabad,2024-03-31,28.8,58.0,3.2,768.5,1002.2,0.2
ahmedabad,2024-04-01,27.3,59.5,2.4,776.7,1000.9,0.5
ahmedabad,2024-04-02,30.0,58.1,2.5,758.5,999.1,0.8
ahmedabad,2024-04-03,28.1,52.8,2.7,768.5,996.8,0.2
ahmedabad,2024-04-04,29.0,58.4,2.9,752.7,1002.3,0.2
ahmedabad,2024-04-05,30.1,54.2,3.4,750.4,999.7,0.3
ahmedabad,2024-04-06,30.9,52.5,3.4,881.4,1003.1,0.4
ahmedabad,2024-04-07,29.1,56.0,3.3,822.8,1002.1,0.6
ahmedabad,2024-04-08,30.0,45.0,2.1,873.2,998.5,1.2
ahmedabad,2024-04-09,29.0,49.6,1.2,791.5,1000.4,0.5
ahmedabad,2024-04-10,30.6,55.4,4.8,765.3,996.6,0.2
ahmedabad,2024-04-11,29.1,59.0,2.2,828.6,999.0,0.1
ahmedabad,2024-04-12,30.9,50.6,2.3,838.3,996.0,1.0
ahmedabad,2024-04-13,31.7,56.1,2.9,821.6,999.8,1.2
ahmedabad,2024-04-14,28.1,59.5,4.2,837.4,1003.1,1.0
ahmedabad,2024-04-15,29.1,63.1,1.8,861.5,997.1,1.0
ahmedabad,2024-04-16,35.6,46.6,2.5,813.4,1001.1,0.2
ahmedabad,2024-04-17,35.8,39.8,1.9,855.2,1000.8,0.3
ahmedabad,2024-04-18,34.4,53.3,1.7,784.7,994.9,0.3
ahmedabad,2024-04-19,34.1,46.4,2.0,760.5,998.6,0.4
ahmedabad,2024-04-20,33.0,51.2,0.9,759.3,999.5,0.4
ahmedabad,2024-04-21,34.7,45.7,1.9,834.6,997.2,0.1
ahmedabad,2024-04-22,34.3,45.5,1.6,842.1,1000.2,0.2
ahmedabad,2024-04-23,34.3,48.2,2.4,823.3,996.7,0.5
ahmedabad,2024-04-24,33.1,52.3,4.5,790.3,997.1,0.2
ahmedabad,2024-04-25,32.6,48.0,2.5,884.2,1000.5,0.2
ahmedabad,2024-04-26,34.0,50.0,2.5,894.9,1001.4,0.1
ahmedabad,2024-04-27,31.2,50.5,3.7,814.8,996.8,0.2
ahmedabad,2024-04-28,30.7,47.4,2.6,844.5,997.6,0.0
ahmedabad,2024-04-29,32.0,45.6,1.0,849.6,997.7,0.4
ahmedabad,2024-04-30,29.3,53.9,1.9,793.7,998.9,0.0
ahmedabad,2024-05-01,31.7,54.7,3.0,838.3,997.0,0.1
ahmedabad,2024-05-02,27.2,64.6,2.0,911.5,1001.0,0.4
ahmedabad,2024-05-03,25.8,59.7,2.7,890.7,999.5,0.0
ahmedabad,2024-05-04,26.9,54.4,2.5,800.1,998.7,0.7
ahmedabad,2024-05-05,27.3,57.9,3.4,845.8,998.1,0.3
ahmedabad,2024-05-06,30.4,58.2,1.1,914.2,995.0,0.0
ahmedabad,2024-05-07,27.9,54.1,1.2,820.4,996.1,0.3
ahmedabad,2024-05-08,32.2,52.1,3.4,874.9,999.6,0.0
ahmedabad,2024-05-09,30.1,51.8,4.1,841.0,998.5,0.6
ahmedabad,2024-05-10,32.4,56.1,3.6,867.9,999.1,0.0
ahmedabad,2024-05-11,32.9,58.4,3.2,901.0,998.0,0.1
ahmedabad,2024-05-12,30.6,51.9,1.4,974.6,998.4,0.8
ahmedabad,2024-05-13,33.5,45.5,3.4,857.5,997.4,0.9
ahmedabad,2024-05-14,34.2,41.6,3.1,861.6,999.7,0.5
ahmedabad,2024-05-15,35.5,50.2,4.2,896.9,998.9,0.1
ahmedabad,2024-05-16,36.3,45.8,4.1,795.4,997.1,0.5
ahmedabad,2024-05-17,36.2,52.2,3.8,875.5,998.7,0.1
ahmedabad,2024-05-18,38.3,47.4,1.2,833.4,993.5,0.0
ahmedabad,2024-05-19,37.0,46.3,1.3,921.6,996.9,0.0
ahmedabad,2024-05-20,39.2,35.7,2.8,936.2,997.1,0.0
ahmedabad,2024-05-21,39.8,40.4,2.3,934.2,1001.4,0.0
ahmedabad,2024-05-22,37.7,46.1,2.4,847.3,994.0,0.6
ahmedabad,2024-05-23,40.8,41.7,3.5,928.4,1002.0,0.0
ahmedabad,2024-05-24,40.3,44.5,1.9,857.4,997.2,0.0
ahmedabad,2024-05-25,38.3,42.8,3.2,867.8,1001.1,0.0
ahmedabad,2024-05-26,41.0,31.6,4.7,890.1,995.9,0.0
ahmedabad,2024-05-27,40.2,40.1,2.3,926.7,996.9,0.0
ahmedabad,2024-05-28,37.8,44.7,1.7,904.8,1000.2,0.2
ahmedabad,2024-05-29,41.3,35.8,2.8,922.0,998.9,0.0
ahmedabad,2024-05-30,39.4,34.3,2.4,880.8,998.7,0.0
ahmedabad,2024-05-31,39.5,38.5,2.5,937.9,993.9,0.0
ahmedabad,2024-06-01,39.4,43.0,2.6,779.4,994.1,0.0
ahmedabad,2024-06-02,38.5,40.4,3.7,790.3,998.0,0.0
ahmedabad,2024-06-03,38.9,45.4,2.0,851.6,993.2,0.0
ahmedabad,2024-06-04,38.8,40.6,1.7,848.9,1001.2,0.0
ahmedabad,2024-06-05,37.3,51.6,2.2,944.4,999.6,0.8
ahmedabad,2024-06-06,35.8,44.6,1.9,927.4,996.4,0.1
ahmedabad,2024-06-07,38.9,48.6,0.9,891.2,1002.0,0.0
ahmedabad,2024-06-08,35.6,45.7,3.2,910.5,998.0,0.5
ahmedabad,2024-06-09,36.7,41.6,1.1,924.5,997.6,0.5
ahmedabad,2024-06-10,33.7,43.9,3.9,1005.3,997.1,0.3
ahmedabad,2024-06-11,36.8,35.7,2.3,1050.0,996.9,0.1
ahmedabad,2024-06-12,36.9,47.9,2.3,984.8,998.1,0.2
ahmedabad,2024-06-13,35.0,43.5,3.1,901.2,995.1,0.1
ahmedabad,2024-06-14,37.7,43.4,2.4,878.3,996.3,0.6
ahmedabad,2024-06-15,37.4,51.2,2.4,959.1,995.5,1.4
ahmedabad,2024-06-16,36.4,49.5,3.0,970.0,997.0,1.4
ahmedabad,2024-06-17,38.7,42.3,2.6,888.3,993.2,0.0
ahmedabad,2024-06-18,38.3,48.3,1.9,878.9,996.4,0.0
ahmedabad,2024-06-19,38.5,47.7,4.1,931.4,999.0,0.0
ahmedabad,2024-06-20,41.2,41.7,2.5,787.3,995.2,0.0
ahmedabad,2024-06-21,41.1,36.7,1.8,883.7,995.0,0.0
ahmedabad,2024-06-22,41.4,36.1,2.8,961.1,990.3,0.0
ahmedabad,2024-06-23,41.7,33.6,2.1,902.2,996.7,0.0
ahmedabad,2024-06-24,45.2,28.5,3.5,959.4,992.6,0.0
ahmedabad,2024-06-25,44.1,34.8,2.9,978.7,998.6,0.0
ahmedabad,2024-06-26,44.8,44.6,3.1,1050.0,998.9,0.0
ahmedabad,2024-06-27,46.0,24.0,2.5,1007.2,994.9,0.0
ahmedabad,2024-06-28,45.8,29.5,1.7,907.2,993.5,0.0
ahmedabad,2025-03-01,26.7,60.5,2.1,808.9,1004.6,0.1
ahmedabad,2025-03-02,28.5,52.1,2.3,720.8,999.7,0.8
ahmedabad,2025-03-03,29.3,54.2,1.5,728.1,1002.3,0.2
ahmedabad,2025-03-04,27.2,64.0,2.6,773.7,1003.7,1.0
ahmedabad,2025-03-05,27.4,60.2,2.2,772.4,1002.7,0.4
ahmedabad,2025-03-06,28.9,54.2,1.8,922.2,1002.8,0.8
ahmedabad,2025-03-07,27.0,61.8,2.4,750.8,1000.2,1.0
ahmedabad,2025-03-08,26.0,63.5,0.7,747.9,998.2,0.4
ahmedabad,2025-03-09,27.7,57.5,2.2,762.8,999.3,0.4
ahmedabad,2025-03-10,27.2,53.5,2.1,694.7,1001.9,0.4
ahmedabad,2025-03-11,27.3,60.2,1.9,763.8,998.5,0.4
ahmedabad,2025-03-12,27.9,67.0,3.5,796.6,1001.2,0.8
ahmedabad,2025-03-13,29.1,55.3,2.1,793.8,999.3,0.2
ahmedabad,2025-03-14,26.9,56.4,2.9,759.1,1000.6,0.2
ahmedabad,2025-03-15,26.8,55.2,4.2,730.3,1000.7,1.0
ahmedabad,2025-03-16,26.6,61.6,3.2,839.4,999.0,0.0
ahmedabad,2025-03-17,25.8,62.1,4.0,759.0,1000.7,1.3
ahmedabad,2025-03-18,28.7,60.3,1.3,779.5,996.6,0.0
ahmedabad,2025-03-19,27.6,67.1,0.5,771.0,1004.6,0.4
ahmedabad,2025-03-20,28.8,53.3,2.4,705.1,1002.6,0.1
ahmedabad,2025-03-21,28.5,55.4,1.6,806.8,1004.6,0.4
ahmedabad,2025-03-22,27.3,61.5,2.6,757.7,1001.4,0.3
ahmedabad,2025-03-23,26.9,51.5,3.5,817.5,1001.1,0.1
ahmedabad,2025-03-24,27.1,51.2,2.2,786.7,999.8,1.5
ahmedabad,2025-03-25,29.5,57.6,2.5,741.0,1002.3,0.9
ahmedabad,2025-03-26,28.1,48.8,3.0,849.4,997.7,1.1
ahmedabad,2025-03-27,27.8,57.4,1.3,736.9,1002.6,0.0
ahmedabad,2025-03-28,27.8,53.7,2.6,769.4,1001.6,0.3
ahmedabad,2025-03-29,27.7,58.6,2.0,870.9,999.1,0.3
ahmedabad,2025-03-30,28.1,56.8,2.5,767.8,1001.6,0.0
ahmedabad,2025-03-31,28.9,62.1,3.0,758.9,998.4,1.2
ahmedabad,2025-04-01,29.8,55.8,2.7,789.2,997.8,0.0
ahmedabad,2025-04-02,27.5,54.5,3.3,816.1,1000.1,0.1
ahmedabad,2025-04-03,29.5,50.8,3.3,802.8,999.7,0.0
ahmedabad,2025-04-04,28.4,55.8,3.7,752.7,1000.6,0.4
ahmedabad,2025-04-05,28.4,55.4,2.0,813.8,997.2,0.4
ahmedabad,2025-04-06,27.8,59.9,3.4,767.3,1002.1,0.3
ahmedabad,2025-04-07,31.1,52.0,1.6,841.9,1000.4,0.0
ahmedabad,2025-04-08,29.2,56.2,3.3,785.7,996.4,0.2
ahmedabad,2025-04-09,28.2,49.5,1.6,802.9,1002.3,0.4
ahmedabad,2025-04-10,31.2,53.8,2.0,849.8,1001.8,0.2
ahmedabad,2025-04-11,29.2,50.9,2.7,797.3,1001.2,0.1
ahmedabad,2025-04-12,29.3,52.5,2.9,779.7,999.5,0.6
ahmedabad,2025-04-13,30.5,52.0,2.1,811.6,1003.2,0.8
ahmedabad,2025-04-14,31.3,47.4,2.9,865.9,1001.6,0.8
ahmedabad,2025-04-15,30.9,53.6,1.7,788.5,1001.2,0.2
ahmedabad,2025-04-16,34.1,50.2,3.5,860.0,998.3,0.1
ahmedabad,2025-04-17,34.2,57.5,0.9,751.0,1002.3,0.2
ahmedabad,2025-04-18,36.2,46.7,2.2,830.1,999.8,0.0
ahmedabad,2025-04-19,32.9,53.7,2.6,778.9,1003.1,1.3
ahmedabad,2025-04-20,34.8,44.6,3.6,848.0,1001.0,2.1
ahmedabad,2025-04-21,34.3,46.4,3.1,874.8,1002.7,0.3
ahmedabad,2025-04-22,35.2,50.1,1.7,867.0,1002.3,0.3
ahmedabad,2025-04-23,33.7,45.5,3.9,879.4,997.5,0.8
ahmedabad,2025-04-24,32.8,47.0,2.2,890.8,999.5,0.5
ahmedabad,2025-04-25,32.8,47.5,2.5,746.2,1000.6,0.1
ahmedabad,2025-04-26,30.7,52.7,2.6,751.6,997.5,0.5
ahmedabad,2025-04-27,30.7,45.5,3.7,746.3,1001.1,1.4
ahmedabad,2025-04-28,31.1,54.0,2.0,801.8,998.2,0.8
ahmedabad,2025-04-29,31.4,54.1,2.1,895.1,1000.1,0.0
ahmedabad,2025-04-30,30.2,50.1,2.3,887.2,1000.3,0.1
ahmedabad,2025-05-01,31.8,45.6,2.1,865.7,1000.9,0.5
ahmedabad,2025-05-02,28.7,55.6,4.1,838.0,999.6,1.4
ahmedabad,2025-05-03,30.1,51.6,1.6,859.4,995.3,0.3
ahmedabad,2025-05-04,27.6,56.0,2.1,805.8,1000.5,0.5
ahmedabad,2025-05-05,27.5,56.3,4.7,833.8,1004.7,0.4
ahmedabad,2025-05-06,28.5,58.8,1.4,848.1,1001.3,1.5
ahmedabad,2025-05-07,30.6,47.7,3.2,766.9,999.9,0.2
ahmedabad,2025-05-08,30.9,53.2,1.4,839.0,995.6,0.1
ahmedabad,2025-05-09,32.4,56.4,3.0,887.3,999.1,0.7
ahmedabad,2025-05-10,30.2,54.7,2.3,843.8,997.1,1.2
ahmedabad,2025-05-11,31.9,53.3,3.1,906.3,997.9,0.2
ahmedabad,2025-05-12,32.1,45.9,3.0,937.3,998.1,1.2
ahmedabad,2025-05-13,30.1,44.1,1.6,879.1,1001.4,0.2
ahmedabad,2025-05-14,33.8,45.5,3.4,913.6,1000.3,1.4
ahmedabad,2025-05-15,35.4,43.5,2.0,841.8,998.1,1.9
ahmedabad,2025-05-16,35.0,56.1,2.6,857.6,996.9,0.7
ahmedabad,2025-05-17,35.2,45.6,1.6,893.1,998.8,0.2
ahmedabad,2025-05-18,36.0,44.0,2.6,896.0,996.1,0.2
ahmedabad,2025-05-19,37.5,41.7,1.9,836.0,998.0,0.1
ahmedabad,2025-05-20,38.3,41.1,2.8,912.4,1000.4,0.0
ahmedabad,2025-05-21,39.6,37.8,4.3,901.3,996.3,0.0
ahmedabad,2025-05-22,39.2,39.2,2.4,922.4,1000.5,0.0
ahmedabad,2025-05-23,41.2,36.9,3.3,873.9,998.7,0.0
ahmedabad,2025-05-24,39.6,46.0,1.9,853.0,1002.0,0.0
ahmedabad,2025-05-25,39.6,33.4,1.7,734.7,997.5,0.0
ahmedabad,2025-05-26,38.7,42.3,2.2,968.4,1000.5,0.0
ahmedabad,2025-05-27,42.3,30.3,1.4,890.8,1002.2,0.0
ahmedabad,2025-05-28,38.8,45.6,3.3,936.1,996.3,0.0
ahmedabad,2025-05-29,40.1,35.5,1.6,877.1,996.6,0.0
ahmedabad,2025-05-30,39.8,39.1,2.6,850.4,997.7,0.0
ahmedabad,2025-05-31,40.4,35.9,2.6,959.9,999.3,0.0
ahmedabad,2025-06-01,39.9,42.8,2.0,863.6,993.3,0.0
ahmedabad,2025-06-02,39.7,41.9,3.6,870.1,999.6,0.0
ahmedabad,2025-06-03,36.6,46.0,0.9,893.3,998.2,2.1
ahmedabad,2025-06-04,37.5,43.9,2.4,962.4,997.3,0.0
ahmedabad,2025-06-05,37.6,44.3,0.6,876.1,996.2,0.2
ahmedabad,2025-06-06,36.7,54.2,2.2,889.2,999.3,0.3
ahmedabad,2025-06-07,35.5,46.1,1.7,930.3,996.6,0.2
ahmedabad,2025-06-08,38.1,41.2,2.4,904.9,997.4,0.0
ahmedabad,2025-06-09,36.1,45.1,2.6,906.0,993.4,0.1
ahmedabad,2025-06-10,36.3,39.1,2.8,886.8,995.5,0.3
ahmedabad,2025-06-11,36.1,48.6,1.8,928.0,995.1,0.8
ahmedabad,2025-06-12,34.3,52.3,2.2,930.8,994.8,0.1
ahmedabad,2025-06-13,35.5,35.6,2.5,962.7,1002.2,0.6
ahmedabad,2025-06-14,36.2,43.5,3.5,938.1,995.2,1.1
ahmedabad,2025-06-15,38.0,36.3,1.2,990.6,996.7,0.3
ahmedabad,2025-06-16,37.4,44.1,1.4,956.2,997.9,0.8
ahmedabad,2025-06-17,37.5,42.7,4.2,959.9,995.3,0.7
ahmedabad,2025-06-18,38.6,26.8,3.5,904.6,994.9,0.0
ahmedabad,2025-06-19,39.9,33.9,1.6,950.5,997.7,0.0
ahmedabad,2025-06-20,39.2,39.2,2.7,1009.3,992.4,0.0
ahmedabad,2025-06-21,39.4,44.8,2.9,959.1,998.2,0.0
ahmedabad,2025-06-22,44.1,32.9,3.1,938.7,992.7,0.0
ahmedabad,2025-06-23,43.8,37.5,3.2,890.6,999.5,0.0
ahmedabad,2025-06-24,43.7,33.8,3.6,906.4,993.6,0.0
ahmedabad,2025-06-25,47.9,30.9,2.2,890.5,992.4,0.0
ahmedabad,2025-06-26,46.7,34.4,2.7,928.8,996.7,0.0
ahmedabad,2025-06-27,45.9,30.8,0.7,936.9,997.8,0.0
ahmedabad,2025-06-28,47.5,22.8,3.3,921.7,995.3,0.0
ahmedabad,2026-03-01,30.1,58.0,1.8,806.8,1001.4,0.3
ahmedabad,2026-03-02,27.7,56.0,2.2,656.0,1003.2,0.3
ahmedabad,2026-03-03,28.4,66.2,3.2,804.7,1005.8,1.0
ahmedabad,2026-03-04,26.1,62.7,3.7,761.4,1000.7,0.3
ahmedabad,2026-03-05,26.7,70.7,2.7,714.1,1003.5,1.2
ahmedabad,2026-03-06,27.5,57.1,3.1,747.1,999.4,0.3
ahmedabad,2026-03-07,27.7,65.1,2.4,747.8,1001.8,0.9
ahmedabad,2026-03-08,27.6,65.6,3.5,737.8,1003.3,0.2
ahmedabad,2026-03-09,27.8,58.2,4.6,696.8,997.6,0.0
ahmedabad,2026-03-10,27.8,59.8,2.1,701.7,1005.1,0.1
ahmedabad,2026-03-11,30.0,58.8,2.5,722.1,1000.4,0.5
ahmedabad,2026-03-12,28.6,59.5,1.6,787.0,1002.6,1.0
ahmedabad,2026-03-13,27.5,55.1,2.7,648.0,1001.0,0.2
ahmedabad,2026-03-14,26.4,64.4,2.9,698.8,1001.6,0.4
ahmedabad,2026-03-15,27.3,54.0,2.8,767.5,1004.4,0.7
ahmedabad,2026-03-16,26.4,60.2,3.3,797.2,1001.6,0.9
ahmedabad,2026-03-17,28.7,56.3,3.6,658.4,1005.3,0.3
ahmedabad,2026-03-18,26.7,63.2,1.7,746.4,999.9,0.1
ahmedabad,2026-03-19,27.5,55.3,3.0,778.4,1002.8,0.3
ahmedabad,2026-03-20,26.3,63.8,1.8,792.4,1000.7,0.8
ahmedabad,2026-03-21,27.4,64.5,2.3,717.8,1001.4,0.5
ahmedabad,2026-03-22,28.8,57.4,1.7,798.5,1000.7,0.7
ahmedabad,2026-03-23,27.3,62.0,3.3,787.8,999.2,0.2
ahmedabad,2026-03-24,28.2,52.1,3.6,810.1,1002.0,0.5
ahmedabad,2026-03-25,28.4,63.6,2.0,760.3,1001.8,0.1
ahmedabad,2026-03-26,30.0,59.0,2.7,784.5,1002.9,0.0
ahmedabad,2026-03-27,30.6,57.1,2.8,744.1,1001.8,0.2
ahmedabad,2026-03-28,28.7,63.5,1.9,829.2,999.4,0.5
ahmedabad,2026-03-29,31.3,51.2,4.0,783.5,997.9,0.1
ahmedabad,2026-03-30,29.5,59.2,2.5,850.1,1002.5,0.0
ahmedabad,2026-03-31,28.3,62.1,2.3,810.1,999.5,0.3
ahmedabad,2026-04-01,28.3,56.5,1.9,788.8,999.4,0.2
ahmedabad,2026-04-02,30.3,57.4,3.0,888.2,1001.1,0.1
ahmedabad,2026-04-03,26.4,62.0,1.9,782.1,1000.4,1.3
ahmedabad,2026-04-04,28.8,55.6,1.4,769.6,1001.4,0.4
ahmedabad,2026-04-05,30.1,59.5,2.4,863.1,1000.1,0.2
ahmedabad,2026-04-06,27.1,59.4,3.5,836.4,1001.1,0.6
ahmedabad,2026-04-07,29.2,58.4,2.6,773.9,999.5,0.4
ahmedabad,2026-04-08,29.8,52.8,1.2,844.8,999.6,0.3
ahmedabad,2026-04-09,29.8,54.6,3.0,805.2,998.6,0.5
ahmedabad,2026-04-10,29.7,54.7,2.2,869.1,997.9,0.0
ahmedabad,2026-04-11,29.6,56.2,0.9,886.0,1000.8,0.5
ahmedabad,2026-04-12,27.5,55.7,2.1,849.1,1000.3,1.0
ahmedabad,2026-04-13,30.0,58.8,1.7,737.3,1001.7,0.0
ahmedabad,2026-04-14,29.9,59.9,3.3,833.9,999.1,0.1
ahmedabad,2026-04-15,31.8,52.5,2.3,761.5,1001.9,0.2
ahmedabad,2026-04-16,34.9,45.2,3.8,788.1,1002.0,0.2
ahmedabad,2026-04-17,37.5,46.9,2.3,815.4,999.2,0.4
ahmedabad,2026-04-18,35.2,46.6,3.1,771.3,998.9,1.4
ahmedabad,2026-04-19,36.3,52.7,3.0,880.2,1000.0,0.2
ahmedabad,2026-04-20,34.8,51.0,3.4,911.8,999.4,1.0
ahmedabad,2026-04-21,34.0,44.8,3.2,898.8,1004.4,0.1
ahmedabad,2026-04-22,34.8,49.1,1.6,905.7,1003.5,1.6
ahmedabad,2026-04-23,33.1,51.2,2.9,830.3,1000.7,1.5
